method_name,episode_id,target_id,scene,success,failure,collision,timeout,final_ee_error,final_joint_error,minimum_safety_margin,steps_to_goal,wall_time,planning_time,control_time_mean,trajectory_length_joint,trajectory_length_ee,smoothness_jerk,rrtstar_available,rrtstar_exact_solution,rrtstar_approximate_solution,controller_class,controller_entrypoint,config_path,tuned_reference_script,target_publish_count,target_publish_duration,uses_clean_controller,uses_native_margin,deployment_refinement_enabled,local_refinement_enabled,margin_fallback,target_not_available,backend,skipped_reason,path_length_joint,planning_time_limit,goal_bias,interpolation_resolution,collision_check_resolution,number_of_validity_checks,number_of_invalid_states
storm_mppi_tuned,10,static_tall_formal_010,tall,true,false,false,false,0.048502725114273934,0.4558399025554653,0.05960720126351742,119,7.3711936473846436,2.651763677597046,0.028057658066183835,1.3330573388432834,0.47095283757363066,0.0026541879181345876,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,11,static_tall_formal_011,tall,true,false,false,false,0.04785099918726312,1.236901984737908,0.0878999940395355,78,4.582335472106934,1.2007815837860107,0.02003313349438952,0.433640732476672,0.21738687362015038,0.00024051283388492462,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,12,static_tall_formal_012,tall,true,false,false,false,0.04973862506657529,3.439761610444528,0.08167541160060236,125,5.736978054046631,1.7199220657348633,0.018801410352030107,1.0295302797446666,0.29928880363386484,0.0006816866080275681,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,13,static_tall_formal_013,tall,true,false,false,false,0.04875455314140672,1.0940605559551089,0.04952184506627249,142,7.637479782104492,3.1258647441864014,0.027436141426681628,1.3311338550613363,0.6078809991112024,0.0006089313311201692,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,14,static_tall_formal_014,tall,true,false,false,false,0.04880133243410982,2.2415785282031906,0.0878999940395355,123,5.8589026927948,2.642918109893799,0.025220048232156723,1.2725948050543026,0.35740295569931957,0.00016743399976103544,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,15,static_tall_formal_015,tall,true,false,false,false,0.04983764682028004,1.7451436782544367,0.045173890165811775,306,43.400355100631714,24.426254987716675,0.13505313201028793,2.111024168233798,0.6433138257545744,0.0070855714978695535,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,16,static_tall_formal_016,tall,true,false,false,false,0.04890554671371474,2.210340670189493,0.05726024945249904,238,10.363665580749512,5.496681451797485,0.029685881570421693,1.9468406770907922,0.810760324947032,0.002481082210303656,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,17,static_tall_formal_017,tall,true,false,false,false,0.04889784680940616,1.7204395007872475,0.0878999940395355,83,5.201982498168945,1.8456523418426514,0.02768909058919767,0.5408863970548018,0.22109091117936752,0.002051252271936221,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,18,static_tall_formal_018,tall,true,false,false,false,0.04826847591368343,2.0622525341043985,0.04226544589618153,104,6.869861841201782,2.46055006980896,0.03139125953600245,0.545311383415499,0.28103147062473216,0.002325702451604492,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,19,static_tall_formal_019,tall,true,false,false,false,0.04806517015886194,2.4925143170760573,0.08392624264178825,102,8.098025560379028,2.1517770290374756,0.03031436051472579,0.6313339217879979,0.32022091115457785,0.004987764940540125,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
