method_name,episode_id,target_id,difficulty_tag,scene,step,q,ee_position,ee_error,joint_error,safety_margin,collision,planning_time,control_time,wall_time,skipped_reason
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,19,"[-0.51992929,-1.5646918,1.1595901,-0.94100426,-1.6071249,0.49111512]","[0.4446077,-0.10509475,0.62281698]",0.21275137510715308,0.9550463820902167,0.08712325350327865,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,20,"[-0.54729398,-1.5644124,1.1627264,-0.90789922,-1.6090788,0.51696329]","[0.43825582,-0.11543118,0.61893159]",0.20062134699276538,0.9047807830328369,0.08376131335278336,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,21,"[-0.57465868,-1.564133,1.1658628,-0.87479418,-1.6110328,0.54281145]","[0.43159172,-0.12544693,0.61520714]",0.18856644313695387,0.854515183975457,0.08053207517058522,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,22,"[-0.60202338,-1.5638537,1.1689991,-0.84168914,-1.6129867,0.56865962]","[0.42463452,-0.13513385,0.61164701]",0.17659294679097803,0.8042495849180773,0.07744641931339732,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,23,"[-0.62938808,-1.5635743,1.1721354,-0.8085841,-1.6149407,0.59450778]","[0.41740376,-0.14448518,0.60825425]",0.16470692070972673,0.7539839858606974,0.07451551741397741,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,24,"[-0.65675278,-1.5632949,1.1752717,-0.77547906,-1.6168946,0.62035595]","[0.40991884,-0.15349518,0.60503155]",0.15291403351172494,0.7037183868033177,0.07175072417206665,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,25,"[-0.68411748,-1.5630155,1.178408,-0.74237402,-1.6188486,0.64620411]","[0.40219939,-0.16215941,0.60198176]",0.1412197997058809,0.6534527877459377,0.06916360202852492,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,26,"[-0.71148218,-1.5627362,1.1815444,-0.70926898,-1.6208025,0.67205228]","[0.39426491,-0.17047453,0.59910721]",0.12962938595846782,0.6031871886885579,0.06676568448294232,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,27,"[-0.73884688,-1.5624568,1.1846807,-0.67616394,-1.6227564,0.69790044]","[0.38613465,-0.17843838,0.59641004]",0.11814749397037129,0.5529215896311782,0.06456839698823,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,28,"[-0.76621158,-1.5621774,1.187817,-0.6430589,-1.6247104,0.72374861]","[0.37782779,-0.18604995,0.59389222]",0.10677857900233895,0.5026559905737984,0.06258287926772627,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,29,"[-0.79357628,-1.561898,1.1909533,-0.60995386,-1.6266643,0.74959677]","[0.36936319,-0.19330932,0.59155512]",0.09552667810914399,0.4523903915164184,0.060819725119639234,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,30,"[-0.82094098,-1.5616186,1.1940897,-0.57684882,-1.6286183,0.77544493]","[0.36075932,-0.20021766,0.58940053]",0.08439549514531622,0.4021247924590386,0.059288897464046864,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,31,"[-0.84830568,-1.5613393,1.197226,-0.54374378,-1.6305722,0.8012931]","[0.3520343,-0.20677724,0.58742946]",0.07338829450847878,0.3518591934016589,0.05799938442722677,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,32,"[-0.87567037,-1.5610599,1.2003623,-0.51063875,-1.6325262,0.82714126]","[0.34320584,-0.21299133,0.5856427]",0.06250800215441243,0.301593594344279,0.05695911840216464,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,33,"[-0.90303507,-1.5607805,1.2034986,-0.47753371,-1.6344801,0.85298943]","[0.33429095,-0.21886408,0.58404124]",0.05175708432753382,0.25132799528689914,0.05438825926170641,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,34,"[-0.93039977,-1.5605011,1.2066349,-0.44442867,-1.636434,0.87883759]","[0.32530621,-0.22440062,0.58262515]",0.04113762325889011,0.20106239622951935,0.051923039218826926,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,35,"[-0.95776447,-1.5602217,1.2097713,-0.41132363,-1.638388,0.90468576]","[0.3162674,-0.22960708,0.58139503]",0.030651169742617848,0.1507967971721395,0.049969154793024016,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,36,"[-0.98512917,-1.5599424,1.2129076,-0.37821859,-1.6403419,0.93053392]","[0.30718988,-0.23449031,0.58035034]",0.020299012256493294,0.10053119811475975,0.04826960538625715,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,37,"[-1.0124939,-1.559663,1.2160439,-0.34511355,-1.6422959,0.95638209]","[0.29808795,-0.23905781,0.5794909]",0.010081840647617954,0.05026559905737985,0.04673828281760219,false,0.0,nan,0.0,
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,38,"[-1.0398586,-1.5593836,1.2191802,-0.31200851,-1.6442498,0.98223025]","[0.28897539,-0.24331807,0.57881647]",5.7375824028860455e-09,0.0,0.04537529464364056,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,0,"[0,-1.57,1.1,-1.57,-1.57,0]","[0.48397353,0.13337938,0.72136778]",0.41697581107921233,3.0095948010629217,0.0878999940395355,false,20.086875200271606,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,1,"[-0.022521154,-1.5818243,1.1125784,-1.5613625,-1.5624714,-0.039742889]","[0.48156288,0.12331605,0.71982521]",0.4084646554981429,2.959434887711873,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,2,"[-0.045042309,-1.5936487,1.1251568,-1.552725,-1.5549429,-0.079485777]","[0.47893339,0.11342908,0.71823215]",0.39998421657215644,2.909274974360824,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,3,"[-0.067563464,-1.605473,1.1377353,-1.5440875,-1.5474143,-0.11922867]","[0.47609279,0.10372335,0.71658909]",0.39153649261600026,2.859115061009775,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,4,"[-0.090084618,-1.6172974,1.1503137,-1.53545,-1.5398857,-0.15897155]","[0.47304866,0.094203442,0.71489573]",0.38312298434205455,2.8089551476587267,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,5,"[-0.11260577,-1.6291217,1.1628921,-1.5268125,-1.5323572,-0.19871444]","[0.469809,0.084873714,0.71315259]",0.37474572791068816,2.758795234307678,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,6,"[-0.13512693,-1.6409461,1.1754705,-1.518175,-1.5248286,-0.23845733]","[0.46638149,0.075738147,0.71135986]",0.36640626650622754,2.7086353209566294,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,7,"[-0.15764808,-1.6527704,1.1880489,-1.5095375,-1.5173001,-0.27820022]","[0.46277434,0.066800468,0.7095176]",0.35810636817212305,2.6584754076055805,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,8,"[-0.18016924,-1.6645947,1.2006274,-1.5009,-1.5097715,-0.31794311]","[0.45899543,0.058064055,0.7076261]",0.34984758508375685,2.608315494254532,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,9,"[-0.20269039,-1.6764191,1.2132058,-1.4922625,-1.5022429,-0.357686]","[0.455053,0.04953203,0.70568573]",0.3416316720419227,2.5581555809034833,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,10,"[-0.22521154,-1.6882434,1.2257842,-1.4836251,-1.4947144,-0.39742889]","[0.45095518,0.041207153,0.70369649]",0.33346005062298484,2.507995667552435,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,11,"[-0.2477327,-1.7000678,1.2383626,-1.4749876,-1.4871858,-0.43717178]","[0.44671014,0.033091988,0.70165861]",0.325334255702733,2.4578357542013856,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,12,"[-0.27025385,-1.7118921,1.250941,-1.4663501,-1.4796572,-0.47691466]","[0.44232625,0.025188709,0.69957256]",0.31725597965014324,2.407675840850337,0.0878999940395355,false,0.0,nan,0.0,
