group,difficulty_tag,method_name,num_episodes,status,success_rate,collision_rate,timeout_rate,mean_final_ee_error,std_final_ee_error,mean_final_joint_error,mean_minimum_safety_margin,std_minimum_safety_margin,mean_steps_to_goal,mean_wall_time,mean_planning_time,mean_trajectory_length_joint,mean_trajectory_length_ee,mean_smoothness_jerk,rrtstar_exact_rate,rrtstar_approximate_rate,skipped_reason
overall,all,rrtstar_ompl,60,ok,1.0,0.0,0.0,1.1747560248402177e-08,2.877208129757404e-08,0.0,0.05031622505582439,0.023265216975705386,46.7,20.251954058806103,20.101056484381356,2.5017962143761174,0.6344794240047458,0.00032156631634264724,1.0,0.0,
