method_name,episode_id,target_id,difficulty_tag,scene,success,failure,collision,timeout,final_ee_error,final_joint_error,minimum_safety_margin,steps_to_goal,wall_time,planning_time,control_time_mean,trajectory_length_joint,trajectory_length_ee,smoothness_jerk,rrtstar_available,rrtstar_exact_solution,rrtstar_approximate_solution,controller_class,controller_entrypoint,config_path,tuned_reference_script,target_publish_count,target_publish_duration,uses_clean_controller,uses_native_margin,deployment_refinement_enabled,local_refinement_enabled,margin_fallback,target_not_available,backend,skipped_reason,path_length_joint,planning_time_limit,goal_bias,interpolation_resolution,collision_check_resolution,number_of_validity_checks,number_of_invalid_states
rrtstar_ompl,0,static_tall_formal_v2_000,hard_reach,tall,true,false,false,false,5.7375824028860455e-09,0.0,0.04537529464364056,38,20.15104866027832,20.01327681541443,nan,1.910092764180434,0.48287434642680344,6.460108863194459e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,1.910092764180434,20.0,0.05,0.05,0.05,29518,951
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,true,false,false,false,2.004210309478401e-08,0.0,0.04467658097635131,60,20.275217533111572,20.086875200271606,nan,3.009594801062921,0.45253569138919997,7.811927349441784e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,3.009594801062921,20.0,0.05,0.05,0.05,30006,1126
rrtstar_ompl,2,static_tall_formal_v2_002,easy,tall,true,false,false,false,1.963281947276158e-07,0.0,0.0878999940395355,25,20.118858337402344,20.0357563495636,nan,1.2675317246068678,0.2908033240269911,5.705284724854833e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,1.2675317246068678,20.0,0.05,0.05,0.05,29689,1009
rrtstar_ompl,3,static_tall_formal_v2_003,near_obstacle,tall,true,false,false,false,5.717024316460093e-09,0.0,0.05025564024203377,56,20.22184681892395,20.04669761657715,nan,2.8235922379741702,0.8014214328678443,6.263097546304814e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,2.8235922379741702,20.0,0.05,0.05,0.05,29670,1034
rrtstar_ompl,4,static_tall_formal_v2_004,near_obstacle,tall,true,false,false,false,6.868865022382846e-09,0.0,0.04749654944905235,70,20.2336208820343,20.014662265777588,nan,3.5201094488375597,1.0614043928240648,8.654779023715281e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,3.5201094488375597,20.0,0.05,0.05,0.05,29939,1142
rrtstar_ompl,5,static_tall_formal_v2_005,hard_reach,tall,true,false,false,false,5.994158953738012e-09,0.0,0.013939152453402472,41,20.132845401763916,20.003554821014404,nan,2.067215404551409,0.4203925101973377,5.207192797127168e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,2.067215404551409,20.0,0.05,0.05,0.05,29675,860
rrtstar_ompl,6,static_tall_formal_v2_006,near_obstacle,tall,true,false,false,false,6.784260474788399e-09,0.0,0.07780226341128808,83,20.292721033096313,20.030171155929565,nan,4.187213925321688,1.8313620836965143,9.708230984532874e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,4.187213925321688,20.0,0.05,0.05,0.05,29912,1153
rrtstar_ompl,7,static_tall_formal_v2_007,easy,tall,true,false,false,false,1.8730801558092695e-08,0.0,0.0878999940395355,60,20.259119510650635,20.066868543624878,nan,3.0211850362256096,0.23807365927463944,7.086054450215556e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,3.0211850362256096,20.0,0.05,0.05,0.05,29776,887
rrtstar_ompl,8,static_tall_formal_v2_008,hard_reach,tall,true,false,false,false,5.740591718047194e-09,0.0,0.04771007847579389,39,20.407612085342407,20.283769607543945,nan,1.9926170945405948,0.6500892145663402,7.43133105763051e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,1.9926170945405948,20.0,0.05,0.05,0.05,30208,1139
rrtstar_ompl,9,static_tall_formal_v2_009,around_tall_obstacle,tall,true,false,false,false,2.850531725571701e-09,0.0,0.04332640460729603,48,20.22970151901245,20.078005075454712,nan,2.403603410370309,0.3414191350889575,8.263968194439255e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,2.403603410370309,20.0,0.05,0.05,0.05,29416,1190
rrtstar_ompl,10,static_tall_formal_v2_010,near_obstacle,tall,true,false,false,false,5.947852304190299e-09,0.0,0.06233767970097523,39,20.36316156387329,20.238142013549805,nan,1.9654337517882725,0.32764732227614896,6.716532559069306e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,1.9654337517882725,20.0,0.05,0.05,0.05,29345,928
rrtstar_ompl,11,static_tall_formal_v2_011,easy,tall,true,false,false,false,4.569312326581221e-09,0.0,0.0878999940395355,37,20.2494215965271,20.132568836212158,nan,1.8970168246308405,0.18092359510210096,6.461345533514231e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,1.8970168246308405,20.0,0.05,0.05,0.05,29695,889
rrtstar_ompl,12,static_tall_formal_v2_012,easy,tall,true,false,false,false,4.293888389421157e-09,0.0,0.0878999940395355,57,20.230981588363647,20.050371170043945,nan,2.896446122376209,0.06301428012076854,7.446590594687609e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,2.896446122376209,20.0,0.05,0.05,0.05,29807,1013
rrtstar_ompl,13,static_tall_formal_v2_013,hard_reach,tall,true,false,false,false,3.5146277726232735e-09,0.0,0.013616786703728852,44,20.201693058013916,20.06150794029236,nan,2.2415064444519066,0.43053553638090286,7.338273651730132e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,2.2415064444519066,20.0,0.05,0.05,0.05,29791,1047
rrtstar_ompl,14,static_tall_formal_v2_014,easy,tall,true,false,false,false,3.33091644877342e-09,0.0,0.0878999940395355,25,20.139830589294434,20.05892038345337,nan,1.2799431043601746,0.24885293890647486,6.995625656731712e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,1.2799431043601746,20.0,0.05,0.05,0.05,29206,1039
rrtstar_ompl,15,static_tall_formal_v2_015,hard_reach,tall,true,false,false,false,6.4758912853450426e-09,0.0,0.017549631840753643,58,20.300914764404297,20.091941833496094,nan,5.707826082342603,0.7142884278308735,0.006139769121284003,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,5.707826082342603,20.0,0.05,0.05,0.05,29782,1097
rrtstar_ompl,16,static_tall_formal_v2_016,near_obstacle,tall,true,false,false,false,3.3521060727335358e-09,0.0,0.05554640895832083,60,20.30351185798645,20.113627433776855,nan,3.049859512733159,1.251806500451877,6.923627643999733e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,3.049859512733159,20.0,0.05,0.05,0.05,29889,988
rrtstar_ompl,17,static_tall_formal_v2_017,hard_reach,tall,true,false,false,false,3.3337404651439935e-09,0.0,0.011966496253013631,55,20.26543140411377,20.091779232025146,nan,2.753658973564303,0.4369764810620862,7.02076452619674e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,2.753658973564303,20.0,0.05,0.05,0.05,29926,1081
rrtstar_ompl,18,static_tall_formal_v2_018,near_obstacle,tall,true,false,false,false,5.257803462786277e-09,0.0,0.07299234879233835,27,20.16508388519287,20.078578233718872,nan,1.3768614686183431,0.2330005859932891,7.83913875830091e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,1.3768614686183431,20.0,0.05,0.05,0.05,29749,1052
rrtstar_ompl,19,static_tall_formal_v2_019,easy,tall,true,false,false,false,3.0984753009117826e-09,0.0,0.0878999940395355,58,20.87326693534851,20.69086265563965,nan,2.9017043387252413,0.4399057846191865,7.10517970841487e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,2.9017043387252413,20.0,0.05,0.05,0.05,30806,1021
rrtstar_ompl,20,static_tall_formal_v2_020,near_obstacle,tall,true,false,false,false,3.7368416820939566e-09,0.0,0.05125295542882094,82,20.26626682281494,20.000272750854492,nan,4.109812485875261,1.1748221496748166,8.371367681328407e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,4.109812485875261,20.0,0.05,0.05,0.05,29067,978
rrtstar_ompl,21,static_tall_formal_v2_021,near_obstacle,tall,true,false,false,false,5.891355959799207e-09,0.0,0.07084122658759166,63,20.376115322113037,20.17698645591736,nan,3.1861872432923515,1.7783398608370449,6.888614273501687e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,3.1861872432923515,20.0,0.05,0.05,0.05,29885,781
rrtstar_ompl,22,static_tall_formal_v2_022,near_obstacle,tall,true,false,false,false,5.277410865618064e-09,0.0,0.05281885509190029,63,20.516250133514404,20.317262887954712,nan,3.159657299057419,1.1783528525185032,8.028942646713814e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,3.159657299057419,20.0,0.05,0.05,0.05,30024,1027
rrtstar_ompl,23,static_tall_formal_v2_023,hard_reach,tall,true,false,false,false,5.845593743915621e-09,0.0,0.017473226187482385,54,20.26093292236328,20.089613437652588,nan,2.7459743790263698,0.22987825698988945,8.318502782954624e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,2.7459743790263698,20.0,0.05,0.05,0.05,29926,1028
rrtstar_ompl,24,static_tall_formal_v2_024,easy,tall,true,false,false,false,3.6906332246901418e-09,0.0,0.0878999940395355,39,20.269466161727905,20.145549297332764,nan,1.9690172892284417,0.3111810767852126,7.235737541699354e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,1.9690172892284417,20.0,0.05,0.05,0.05,29953,985
rrtstar_ompl,25,static_tall_formal_v2_025,near_obstacle,tall,true,false,false,false,1.571455785399413e-08,0.0,0.07806623984648836,62,20.356182098388672,20.15266728401184,nan,3.1461198837184816,0.25904351523596864,8.196625280936053e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,3.1461198837184816,20.0,0.05,0.05,0.05,29629,835
rrtstar_ompl,26,static_tall_formal_v2_026,hard_reach,tall,true,false,false,false,4.607117688147493e-09,0.0,0.036666373222076415,55,20.256478548049927,20.081442832946777,nan,2.7502603885148296,0.8306217775287227,6.038421281481367e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,2.7502603885148296,20.0,0.05,0.05,0.05,29391,1158
rrtstar_ompl,27,static_tall_formal_v2_027,near_obstacle,tall,true,false,false,false,2.248414347438829e-09,0.0,0.07959661070687962,44,20.160699129104614,20.019251823425293,nan,2.2174813098720807,0.32257878725756683,5.748937538319976e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,2.2174813098720807,20.0,0.05,0.05,0.05,29802,936
rrtstar_ompl,28,static_tall_formal_v2_028,easy,tall,true,false,false,false,6.0937112277176275e-09,0.0,0.0878999940395355,73,20.249073028564453,20.017674446105957,nan,3.6669939550514474,1.5080536964027054,7.224587046424546e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,3.6669939550514474,20.0,0.05,0.05,0.05,29908,1025
rrtstar_ompl,29,static_tall_formal_v2_029,near_obstacle,tall,true,false,false,false,6.319972378267246e-09,0.0,0.055251363309818724,38,20.20162343978882,20.078349590301514,nan,1.9400640895859669,0.5288936986973268,5.702064047137586e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,1.9400640895859669,20.0,0.05,0.05,0.05,29897,1128
rrtstar_ompl,30,static_tall_formal_v2_030,hard_reach,tall,true,false,false,false,3.4190217260971105e-09,0.0,0.04107526175034397,78,20.37128710746765,20.125961542129517,nan,3.9292886350454115,1.870669686567116,8.411678388382214e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,3.9292886350454115,20.0,0.05,0.05,0.05,29938,863
rrtstar_ompl,31,static_tall_formal_v2_031,near_obstacle,tall,true,false,false,false,6.885861162457353e-09,0.0,0.05553546075435033,32,20.2003231048584,20.098784685134888,nan,1.647373002583639,0.3960116568078902,5.461982967917626e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,1.647373002583639,20.0,0.05,0.05,0.05,29935,1175
rrtstar_ompl,32,static_tall_formal_v2_032,around_tall_obstacle,tall,true,false,false,false,3.6820911320746744e-09,0.0,0.03836300155519655,24,20.216702222824097,20.137988805770874,nan,1.2456022744231818,0.3435491085230564,5.51241364043128e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,1.2456022744231818,20.0,0.05,0.05,0.05,29725,998
rrtstar_ompl,33,static_tall_formal_v2_033,near_obstacle,tall,true,false,false,false,3.4561146659004092e-09,0.0,0.07368752712703296,48,20.39872646331787,20.246017456054688,nan,2.400985432956466,0.42116844872283654,5.756286505875738e-16,true,true,false,OMPL_RRTstar,examples/static_compare/rrtstar_ompl_adapter.py,examples/static_compare/config/static_tall_benchmark.yml,,0,0.0,false,false,false,false,false,false,ompl_joint_space_static_checker,,2.400985432956466,20.0,0.05,0.05,0.05,30167,1070
