group,difficulty_tag,method_name,num_episodes,status,success_rate,collision_rate,timeout_rate,mean_final_ee_error,std_final_ee_error,mean_final_joint_error,mean_minimum_safety_margin,std_minimum_safety_margin,mean_steps_to_goal,mean_wall_time,mean_planning_time,mean_trajectory_length_joint,mean_trajectory_length_ee,mean_smoothness_jerk,rrtstar_exact_rate,rrtstar_approximate_rate,skipped_reason
overall,all,rrtstar_ompl,60,ok,0.9666666666666667,0.0,0.0,0.03315969843310055,0.17940897362512315,0.1309565779811955,0.05160972825031549,0.02323894708726513,46.7,10.241664989789326,10.091294999917348,2.4155854111793325,0.5988936960125708,6.89324999553768e-16,0.9666666666666667,0.03333333333333333,OMPL RRTstar returned only an approximate solution within the planning time limit
