method_name,benchmark_seed,episode_id,target_id,difficulty_tag,scene,success,failure,collision,timeout,final_ee_error,final_joint_error,minimum_safety_margin,steps_to_goal,wall_time,planning_time,control_time_mean,trajectory_length_joint,trajectory_length_ee,smoothness_jerk,rrtstar_available,rrtstar_exact_solution,rrtstar_approximate_solution,controller_class,controller_entrypoint,config_path,tuned_reference_script,target_publish_count,target_publish_duration,uses_clean_controller,uses_native_margin,deployment_refinement_enabled,local_refinement_enabled,margin_fallback,target_not_available,backend,skipped_reason,path_length_joint,planning_time_limit,goal_bias,interpolation_resolution,collision_check_resolution,number_of_validity_checks,number_of_invalid_states
storm_mppi_tuned,23,20,static_tall_formal_v3_020,hard_reach,tall,true,false,false,false,0.049239653748988525,1.6278823697174654,0.06241128421300409,148,8.549293518066406,3.374333143234253,0.030454830247528698,1.5827870468052634,0.544800638572225,0.002169013577757739,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,21,static_tall_formal_v3_021,hard_reach,tall,true,false,false,false,0.047235853160487125,1.2269469694562771,0.04455242346732495,110,5.898566484451294,2.392765522003174,0.026461743433541116,0.7291708732586586,0.4212831343778647,0.00041258168064316273,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,22,static_tall_formal_v3_022,easy,tall,true,false,false,false,0.04933663703878994,0.9549788423319739,0.0878999940395355,94,13.515353202819824,2.338449716567993,0.035338317194292625,0.5846739003667379,0.21604321715186056,0.005486660037627808,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,23,static_tall_formal_v3_023,hard_reach,tall,true,false,false,false,0.049246056922883266,2.425009221953727,0.04548946260565623,112,6.085764646530151,2.4298624992370605,0.026330846923965593,0.663385011008674,0.34249255281160323,0.00021977950620878244,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,24,static_tall_formal_v3_024,near_obstacle,tall,true,false,false,false,0.04815421252644047,3.9692522405890083,0.0878999940395355,65,3.8715367317199707,1.4085605144500732,0.025553259998559952,0.37130766942142923,0.17241343628458256,0.0005434260482714877,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,25,static_tall_formal_v3_025,near_obstacle,tall,true,false,false,false,0.048515242275824585,2.292159151212707,0.0878999940395355,125,21.108290672302246,10.823594331741333,0.14477805745217107,0.7823409868540068,0.2745004892723339,0.0052190479032970995,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,26,static_tall_formal_v3_026,near_obstacle,tall,true,false,false,false,0.049456552109044156,2.7097572817743907,0.0878999940395355,107,6.252133369445801,2.342285394668579,0.026985485598726093,1.0250378394956867,0.30541842092845517,0.0005445941247688703,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,27,static_tall_formal_v3_027,hard_reach,tall,false,true,false,true,0.062249651739707666,5.829383788426405,0.043603170939481614,3483,122.2051784992218,85.72341346740723,0.032968702584616316,14.04419249457724,1.2110310544864609,0.0001437809140049416,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,28,static_tall_formal_v3_028,hard_reach,tall,true,false,false,false,0.04854568825318756,5.187483332914699,0.036491617590646466,252,28.589957237243652,5.272279977798462,0.028119234449834937,1.9392300331822292,0.7631334391006537,0.002515185361794101,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,29,static_tall_formal_v3_029,easy,tall,true,false,false,false,0.04823074502243552,2.914269538374713,0.0878999940395355,89,5.298220157623291,1.973027229309082,0.027184337377548218,0.6340645127757361,0.29489587446326226,0.0005746074844402975,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
