group,difficulty_tag,method_name,num_episodes,status,success_rate,collision_rate,timeout_rate,mean_final_ee_error,median_final_ee_error,std_final_ee_error,mean_final_joint_error,mean_minimum_safety_margin,median_minimum_safety_margin,std_minimum_safety_margin,mean_steps_to_goal,median_steps_to_goal,mean_wall_time,median_wall_time,iqr_wall_time,mean_planning_time,mean_trajectory_length_joint,median_trajectory_length_joint,mean_trajectory_length_ee,median_trajectory_length_ee,mean_smoothness_jerk,median_smoothness_jerk,rrtstar_exact_rate,rrtstar_approximate_rate,skipped_reason
overall,all,rrtstar_ompl,41,ok,0.9024390243902439,0.0,0.0,0.06725090100275827,0.0091985889177751,0.18933642302758888,0.4108264141341352,0.04521824638511851,0.0439852065309882,0.027249404556318385,24.390243902439025,23.0,5.151490950002903,5.125844955444336,0.08092045783996582,5.064626176182816,1.8297031558477455,1.204261349084815,0.6314201666155522,0.5649544606611848,0.002564056277062769,6.157260923162723e-16,0.9024390243902439,0.0975609756097561,OMPL RRTstar returned only an approximate solution within the planning time limit
overall,all,sage_mppi_tuned,41,ok,1.0,0.0,0.0,0.008887502178677313,0.0088641558503904,0.0006958874268082555,0.4340591908942627,0.04675503784030577,0.0483062744034156,0.024728619251706285,98.7560975609756,85.0,9.863969895897842,8.929656267166138,3.078955411911009,6.975563345885858,1.476023154243602,1.313357563196827,0.5728567789275293,0.599127837080264,0.0029918713012803194,0.0028549122136141,nan,nan,
overall,all,storm_mppi_tuned,41,ok,0.6829268292682927,0.0,0.3170731707317073,0.02632005004110706,0.0099269594266159,0.0452824684420319,1.0110134795995092,0.05185284860193399,0.048477008692812,0.020842707564834775,453.390243902439,246.0,12.919463622860793,9.126940965652466,15.47206163406372,4.082943968656586,2.411242616498255,1.816098334380068,0.5890928178871347,0.5924211733365976,0.001968510160108751,0.001387550195438,nan,nan,
