group,difficulty_tag,method_name,num_episodes,status,success_rate,collision_rate,timeout_rate,mean_final_ee_error,median_final_ee_error,std_final_ee_error,mean_final_joint_error,mean_minimum_safety_margin,median_minimum_safety_margin,std_minimum_safety_margin,mean_steps_to_goal,median_steps_to_goal,mean_wall_time,median_wall_time,iqr_wall_time,mean_planning_time,mean_trajectory_length_joint,median_trajectory_length_joint,mean_trajectory_length_ee,median_trajectory_length_ee,mean_smoothness_jerk,median_smoothness_jerk,rrtstar_exact_rate,rrtstar_approximate_rate,skipped_reason
difficulty,hard_reach,rrtstar_ompl,7,ok,0.7142857142857143,0.0,0.0,0.17364524491890454,0.0095046005330063,0.3040750076290748,1.114357036391479,0.04244268046160658,0.0352174598304811,0.025070175940065876,37.857142857142854,37.0,5.190525668007987,5.180325269699097,0.041439056396484375,5.048798629215786,3.789775749373889,2.057959829799136,1.0976673525826584,0.7284795884682489,0.009537080922539179,8.291487908698745e-16,0.7142857142857143,0.2857142857142857,OMPL RRTstar returned only an approximate solution within the planning time limit
difficulty,manual_grid,rrtstar_ompl,34,ok,0.9411764705882353,0.0,0.0,0.04534618313766932,0.00918222981911805,0.14622667648158566,0.2659818742576232,0.0457896864281945,0.0455563198612324,0.027642202971512778,21.61764705882353,21.0,5.143454390413621,5.119582653045654,0.06892073154449463,5.067884788793676,1.4261587983570687,1.1055964768443047,0.5354280989164422,0.5062102616408156,0.0011284335559352725,6.086944726565696e-16,0.9411764705882353,0.058823529411764705,OMPL RRTstar returned only an approximate solution within the planning time limit
difficulty,hard_reach,sage_mppi_tuned,7,ok,1.0,0.0,0.0,0.009633256389242556,0.0095849171536671,0.00017241120421117043,0.7303251384265934,0.034805056256208014,0.0373617887002524,0.01670674876443255,152.85714285714286,154.0,13.517645563398089,13.816781520843506,4.089702844619751,10.679980380194529,2.581396906572042,2.6215514666408897,0.8024917191409735,0.8104540370588043,0.003508698373810343,0.0037758041278467,nan,nan,
difficulty,manual_grid,sage_mppi_tuned,34,ok,1.0,0.0,0.0,0.00873396454709035,0.00878623788548665,0.0006631475222784078,0.3730632605199593,0.04921532816644354,0.04905127852262865,0.02538669373924124,87.61764705882354,82.0,9.111742552588968,8.730694890022278,2.0439879894256583,6.212889250587015,1.2484462052348055,1.248267941747822,0.525578997118879,0.5110821521421279,0.0028854657275241384,0.0028242078670202,nan,nan,
difficulty,hard_reach,storm_mppi_tuned,7,ok,0.2857142857142857,0.0,0.7142857142857143,0.04287779992838116,0.0338337934142562,0.03699457735729176,1.110998051433673,0.04174545186617047,0.0461062162079881,0.009615396774523315,734.4285714285714,973.0,19.875212737492152,22.880478858947757,5.474873065948486,7.185904673167638,3.1409540344497224,3.2133685992662224,0.7681148096083763,0.7732211950316196,0.0018106556363922143,0.0008392008593572,nan,nan,
difficulty,manual_grid,storm_mppi_tuned,34,ok,0.7647058823529411,0.0,0.23529411764705882,0.02291110153490357,0.00988680628932315,0.04607416125849806,0.9904284206924755,0.05393378322400295,0.0509615097592928,0.02189656145042597,395.52941176470586,203.5,11.487397628671983,8.105891227722168,13.272442042827606,3.444099117727841,2.261007912802365,1.466052814777372,0.5522353490033498,0.5130574179552918,0.0020010096208739206,0.0016691595132145,nan,nan,
