group,difficulty_tag,method_name,num_episodes,status,success_rate,collision_rate,timeout_rate,mean_final_ee_error,std_final_ee_error,mean_final_joint_error,mean_minimum_safety_margin,std_minimum_safety_margin,mean_steps_to_goal,mean_wall_time,mean_planning_time,mean_trajectory_length_joint,mean_trajectory_length_ee,mean_smoothness_jerk,rrtstar_exact_rate,rrtstar_approximate_rate,skipped_reason
overall,all,rrtstar_ompl,60,ok,0.9666666666666667,0.0,0.0,0.026266930158909078,0.1417546275446085,0.10769760767806612,0.05180389894741215,0.023483485007238184,46.7,5.232594275474549,5.079095244407654,2.398718208689516,0.5906019157008374,6.832444615378757e-16,0.9666666666666667,0.03333333333333333,OMPL RRTstar returned only an approximate solution within the planning time limit
overall,all,sage_mppi_tuned,60,ok,1.0,0.0,0.0,0.048233221841440924,0.002205551018528405,2.212610909234676,0.06807424808923286,0.018856725986517036,69.76666666666667,10.166767168045045,5.658185803890229,1.0302120738897829,0.4181583789487425,0.0029772175702578196,nan,nan,
overall,all,storm_mppi_tuned,60,ok,0.9666666666666667,0.0,0.03333333333333333,0.05732199162452404,0.05816337126642561,2.290110927489477,0.06886787895629208,0.01761377245613137,266.65,13.412069785594941,6.393660696347554,1.186969836011483,0.38536996852647454,0.0013583339053529534,nan,nan,
